,Blue,Green,Red,NIR,SWIR1,SWIR2
19117,29,25,20,14,5,4
19118,29,24,20,14,3,2
19119,30,25,20,12,2,2
19120,30,24,19,15,4,2
19121,30,25,19,13,3,2
19122,27,22,15,10,3,1
19123,30,26,20,14,3,2
19124,23,21,16,46,25,13
19125,31,26,20,42,16,8
19126,29,26,19,11,3,2
19127,26,24,20,10,2,2
19128,25,21,19,39,20,10
19129,25,22,20,54,47,23
19130,30,26,21,13,3,2
19131,26,19,13,9,2,1
19132,33,26,20,42,13,8
19133,27,23,22,35,31,16
19134,25,19,19,47,28,11
19135,27,23,21,30,22,12
19136,33,26,20,41,15,8
19137,28,24,23,36,27,12
19138,24,21,17,46,21,10
19139,29,25,20,17,4,2
19140,30,25,19,14,3,2
19141,28,23,23,46,29,16
19142,28,25,20,10,3,2
19143,28,23,18,12,3,2
19144,27,23,20,44,24,10
19145,27,23,21,46,30,16
19146,27,24,19,54,22,10
19147,26,22,20,42,28,13
19148,25,21,19,26,9,4
19149,25,22,20,46,29,13
19150,25,22,20,47,40,20
19151,27,21,20,47,29,14
19152,33,27,21,49,13,7
19153,30,25,18,13,3,2
19154,34,28,21,17,4,2
19155,27,23,21,32,24,13
19156,27,23,20,40,34,16
19157,27,23,20,40,25,12
19158,25,22,20,38,32,13
19159,30,25,19,12,3,1
19160,28,24,20,12,3,2
19161,27,23,20,47,28,15
19162,26,22,19,35,25,11
19163,26,22,22,30,38,18
19164,25,21,18,45,19,8
19165,27,24,22,39,25,14
19166,27,23,24,43,30,19
19167,26,21,18,57,32,12
19168,26,22,20,51,31,15
19169,24,18,14,14,6,3
19170,26,23,23,43,54,31
19171,33,26,21,39,16,6
19172,27,24,22,24,13,7
19173,27,25,21,35,17,9
19174,31,26,21,17,3,2
19175,27,24,21,35,27,13
19176,26,24,22,47,29,15
19177,26,22,19,43,40,22
19178,26,22,19,36,24,10
19179,26,22,18,33,29,17
19180,30,24,22,46,20,9
19181,30,26,21,13,3,1
19182,27,24,22,46,29,16
19183,26,22,20,51,32,14
19184,26,21,19,28,14,9
19185,26,22,21,43,40,21
19186,28,24,21,28,8,4
19187,26,24,19,46,32,16
19188,27,23,21,49,32,17
19189,26,23,20,38,22,10
19190,29,25,20,12,3,2
19191,29,24,18,13,4,2
19192,32,27,20,15,3,1
19193,26,23,20,62,37,17
19194,32,26,20,43,13,6
19195,27,22,20,28,19,9
19196,31,25,18,40,14,6
19197,27,22,21,42,34,18
19198,31,26,21,15,3,2
19199,25,22,19,58,25,11
19200,27,23,21,35,20,10
19201,27,23,20,23,10,5
19202,31,26,20,45,13,7
19203,26,24,23,40,49,30
19204,26,20,19,49,25,11
19205,27,24,21,31,37,16
19206,26,23,21,67,30,11
19207,25,21,20,40,34,17
19208,27,24,22,35,29,16
19209,30,27,21,15,3,3
19210,28,24,19,15,4,2
19211,36,30,25,50,15,8
19212,24,21,17,47,39,18
19213,25,19,14,9,2,2
19214,26,23,20,40,28,14
19215,27,23,20,12,5,3
19216,25,22,18,56,36,17
19217,26,22,20,29,20,12
19218,27,23,21,36,32,16
19219,26,24,22,45,35,17
19220,31,26,22,18,4,2
19221,28,27,22,48,35,17
19222,30,25,21,12,2,2
19223,27,24,22,48,32,15
19224,30,24,21,13,3,2
19225,26,23,18,10,3,1
19226,27,23,20,20,7,4
19227,32,25,22,40,16,7
19228,27,22,18,36,25,12
19229,26,23,20,33,19,11
19230,30,26,21,13,4,3
19231,30,25,19,13,3,2
19232,28,24,26,44,26,13
19233,26,21,20,48,27,14
19234,25,22,20,60,38,17
19235,25,21,20,39,28,14
19236,27,22,18,20,7,4
19237,29,26,21,13,3,2
19238,26,22,21,35,19,10
19239,27,22,21,44,35,17
19240,28,26,19,12,3,2
19241,31,25,21,42,15,7
19242,32,25,19,47,15,7
19243,27,23,21,35,20,11
19244,32,25,20,45,15,8
19245,31,25,19,39,13,6
19246,28,23,18,15,3,2
19247,29,25,24,53,24,10
19248,33,29,25,55,18,9
19249,27,24,21,40,28,13
19250,33,26,21,15,4,2
19251,30,25,20,14,3,2
19252,28,24,23,39,32,14
19253,24,20,18,31,18,12
19254,33,27,22,22,9,5
19255,25,21,22,31,37,21
19256,26,23,18,9,2,1
19257,24,20,14,72,35,15
19258,26,22,19,45,30,15
19259,26,20,14,10,2,1
19260,25,20,15,45,36,15
19261,25,21,20,39,29,14
19262,25,22,22,53,31,15
19263,26,21,18,43,24,11
19264,27,22,18,15,3,1
19265,26,22,21,47,38,19
19266,26,22,21,36,32,15
19267,25,25,18,56,28,11
19268,30,26,20,13,4,3
19269,25,20,17,49,22,11
19270,26,22,20,32,25,15
19271,29,24,20,12,3,3
19272,27,24,20,37,25,13
19273,25,18,15,19,10,6
19274,33,25,22,47,14,8
19275,26,22,19,43,40,21
19276,26,22,17,45,21,11
19277,31,25,20,14,4,2
19278,26,22,21,44,51,27
19279,29,23,17,11,3,2
19280,25,20,19,30,25,12
19281,31,25,19,14,4,2
19282,27,23,20,34,20,12
19283,26,22,18,47,19,10
19284,29,23,18,12,3,2
19285,26,21,22,36,38,18
19286,29,24,18,11,3,2
19287,29,24,18,49,19,9
19288,32,26,20,14,3,2
19289,25,21,16,56,34,16
19290,25,21,17,25,13,7
19291,23,16,11,14,4,2
19292,26,23,21,46,39,19
19293,29,24,18,14,3,2
19294,32,26,21,15,4,2
19295,27,21,19,50,20,9
19296,26,23,21,38,24,14
19297,28,23,18,11,3,2
19298,32,25,19,41,14,7
19299,33,26,20,16,3,2
19300,24,22,19,77,32,12
19301,25,19,16,31,18,9
19302,25,23,20,63,49,22
19303,26,19,17,23,14,9
19304,26,22,20,38,18,11
19305,27,24,21,41,36,17
19306,31,26,21,14,3,2
19307,26,23,20,51,33,16
19308,25,20,18,48,29,14
19309,31,25,25,51,25,11
19310,32,28,24,52,17,8
19311,34,27,19,47,16,8
19312,30,25,19,15,3,2
19313,28,22,19,56,22,10
19314,30,26,21,12,4,2
19315,26,22,20,36,26,15
19316,29,25,21,13,4,2
19317,27,22,19,34,26,17
19318,26,23,21,53,35,17
19319,30,25,20,13,4,2
19320,30,24,20,13,3,2
19321,25,22,20,31,30,18
19322,29,25,19,12,3,2
19323,25,21,19,40,35,15
19324,27,24,23,33,29,17
19325,27,24,23,37,41,17
19326,27,25,20,10,2,1
19327,33,25,19,42,12,6
19328,27,22,20,42,29,15
19329,31,25,20,13,3,2
19330,29,26,21,14,3,2
19331,31,27,21,13,2,1
19332,30,23,18,17,5,3
19333,26,23,22,44,38,18
19334,26,22,17,53,33,14
19335,26,22,21,37,20,12
19336,28,24,19,11,3,2
19337,25,22,22,32,23,13
19338,27,24,21,45,21,11
19339,33,27,22,40,17,7
19340,26,23,21,52,36,17
19341,27,23,23,45,48,26
19342,32,27,21,15,3,2
19343,33,26,19,43,15,7
19344,27,23,19,14,9,6
19345,27,24,18,11,4,2
19346,30,25,19,12,4,2
19347,24,21,19,41,38,20
19348,25,18,15,23,13,7
19349,27,23,20,36,25,14
19350,25,20,17,21,9,5
19351,29,26,19,12,4,2
19352,26,22,15,14,3,2
19353,32,24,19,41,14,6
19354,28,24,21,22,12,7
19355,25,21,19,25,11,7
19356,27,24,19,11,3,2
19357,28,24,21,13,5,3
19358,28,24,21,19,5,3
19359,29,25,20,12,3,2
19360,29,24,20,14,4,2
19361,29,23,20,26,13,9
19362,26,23,23,35,30,17
19363,30,26,18,46,18,8
19364,27,21,16,10,2,2
19365,27,24,21,35,27,13
19366,26,22,21,36,21,11
19367,25,21,19,38,39,19
19368,29,25,19,12,3,2
19369,27,22,21,45,29,16
19370,28,23,21,39,31,15
19371,32,26,20,41,14,7
19372,26,22,21,46,35,16
19373,26,22,20,41,49,26
19374,25,22,20,46,34,16
19375,27,24,21,36,25,13
19376,43,36,25,42,15,8
19377,27,24,23,36,37,17
19378,26,22,22,40,26,11
19379,26,22,20,46,35,17
19380,31,24,20,43,14,6
19381,25,22,19,49,42,22
19382,30,26,20,29,11,6
19383,28,25,21,11,2,2
19384,34,29,22,47,17,9
19385,31,26,20,44,16,8
19386,27,23,20,12,4,2
19387,27,23,19,22,11,6
19388,29,24,19,18,5,2
19389,26,21,20,42,35,15
19390,27,21,17,24,15,11
19391,29,24,20,11,3,2
19392,30,26,20,14,3,2
19393,24,18,16,29,15,7
19394,28,23,18,12,3,2
19395,28,23,19,13,4,2
19396,31,26,20,14,4,2
19397,28,24,19,10,3,2
19398,32,26,21,33,12,6
19399,24,20,17,41,22,11
19400,31,25,19,44,16,8
19401,29,24,22,15,2,2
19402,32,25,20,43,14,7
19403,33,27,20,15,4,2
19404,31,25,21,45,17,10
19405,34,29,25,41,16,9
19406,28,24,19,11,3,2
19407,28,27,21,46,21,12
19408,24,18,14,9,3,2
19409,29,25,19,11,3,2
19410,26,23,18,9,2,1
19411,26,20,17,44,29,14
19412,25,22,20,39,35,20
19413,31,26,22,46,15,7
19414,25,20,19,31,27,13
19415,25,22,21,54,36,18
19416,27,24,22,39,28,14
19417,28,24,19,10,2,2
19418,28,23,17,14,4,2
19419,27,24,21,54,28,14
19420,27,22,21,30,19,11
19421,29,22,19,15,3,2
19422,27,24,20,27,19,10
19423,26,21,21,47,26,14
19424,27,24,20,33,31,17
19425,24,18,13,9,3,2
19426,29,25,20,11,3,2
19427,27,25,20,10,2,2
19428,30,25,20,46,14,7
19429,27,24,23,47,45,23
19430,23,20,15,49,29,14
19431,27,23,19,13,5,2
19432,26,22,20,48,37,17
19433,28,24,19,14,4,3
19434,28,22,22,35,26,14
19435,28,24,19,10,3,2
19436,25,20,20,44,29,15
19437,27,23,18,13,5,3
19438,27,24,23,32,41,18
19439,24,20,17,43,32,15
19440,31,26,21,16,3,2
19441,29,26,20,13,3,2
19442,33,26,19,43,15,7
19443,32,27,22,16,4,2
19444,29,25,19,13,3,2
19445,30,25,20,13,3,2
19446,29,25,20,12,3,3
19447,26,21,20,27,15,10
19448,27,24,20,12,5,4
19449,29,25,20,12,2,2
19450,29,25,19,13,4,2
19451,32,27,21,15,3,3
19452,30,24,19,15,3,2
19453,27,23,21,25,15,10
19454,25,22,16,59,23,9
19455,25,21,20,31,18,11
19456,27,23,21,32,29,15
19457,34,29,22,17,5,3
19458,26,21,21,55,30,12
19459,26,21,19,44,22,10
19460,31,26,21,15,4,2
19461,27,22,21,32,21,10
19462,33,27,22,15,5,3
19463,27,24,22,34,27,15
19464,25,21,20,29,21,12
19465,29,27,20,13,3,1
19466,26,21,19,69,36,15
19467,26,22,20,48,34,16
19468,30,25,20,12,2,2
19469,27,25,22,33,19,12
19470,29,25,20,12,2,2
19471,29,25,19,11,3,1
19472,25,19,16,35,22,11
19473,29,26,19,12,3,2
19474,39,29,25,47,19,10
19475,27,24,20,14,4,3
19476,27,22,19,15,9,5
19477,29,25,19,12,3,2
19478,28,24,20,12,4,2
19479,33,26,20,15,3,2
19480,33,27,21,43,15,7
19481,24,21,18,47,31,15
19482,30,26,19,12,4,1
19483,27,24,23,43,36,20
19484,27,23,21,38,43,19
19485,30,27,22,49,18,10
19486,28,24,20,18,6,4
19487,29,24,20,12,3,2
19488,32,24,19,44,11,7
19489,26,22,21,51,46,23
19490,31,25,20,47,15,8
19491,25,21,19,39,33,20
19492,29,25,20,12,3,2
19493,31,26,21,14,4,3
19494,32,25,21,45,18,9
19495,27,23,22,37,27,14
19496,27,23,21,42,27,14
19497,25,19,15,12,3,1
19498,25,22,21,46,38,20
19499,31,24,18,48,18,9
19500,30,25,20,15,4,1
19501,28,23,20,15,7,5
19502,26,22,20,39,36,15
19503,28,24,20,18,4,2
19504,26,22,21,43,42,22
19505,30,25,21,37,17,9
19506,28,23,21,34,33,15
19507,25,22,17,73,41,18
19508,27,24,19,10,4,2
19509,28,23,19,51,23,11
19510,25,22,18,21,10,6
19511,30,25,21,13,4,2
19512,24,19,18,35,25,12
19513,31,26,20,48,20,9
19514,24,22,17,58,40,17
19515,27,24,22,40,25,14
19516,27,23,19,11,3,2
19517,32,26,21,12,3,2
19518,31,27,20,39,16,9
19519,24,18,14,14,7,5
19520,28,24,19,12,4,2
19521,27,23,20,31,18,10
19522,29,24,20,14,3,2
19523,29,23,17,12,2,2
19524,25,20,15,57,33,14
19525,27,23,22,35,31,18
19526,30,26,21,13,3,2
19527,26,22,22,48,30,15
19528,28,23,17,12,3,2
19529,31,24,18,46,14,9
19530,31,24,19,15,3,2
19531,26,19,13,9,2,2
19532,33,26,20,47,18,8
19533,28,22,20,44,22,10
19534,26,21,19,54,36,17
19535,25,19,17,24,15,9
19536,27,24,20,12,3,1
19537,26,22,20,24,14,7
19538,28,22,17,10,3,2
19539,31,26,20,17,5,3
19540,31,26,22,15,5,3
19541,29,24,20,12,3,2
19542,28,23,17,11,2,1
19543,26,24,19,42,35,16
19544,28,25,18,15,4,2
19545,30,26,21,51,18,8
19546,28,23,18,11,3,2
19547,25,21,20,45,34,17
19548,32,27,21,15,4,3
19549,28,24,19,12,4,2
19550,36,30,22,38,17,9
19551,25,20,19,36,24,12
19552,26,21,20,31,19,7
19553,26,20,15,9,2,2
19554,32,26,20,41,14,7
19555,26,22,19,41,34,19
19556,27,23,21,38,32,16
19557,27,23,18,10,2,2
19558,26,23,22,51,36,17
19559,29,24,19,12,3,3
19560,29,24,19,41,20,10
19561,32,26,21,15,2,2
19562,26,22,21,41,28,14
19563,26,24,21,41,36,19
19564,26,21,21,25,27,12
19565,33,27,24,46,17,8
19566,31,27,23,25,9,6
19567,30,25,20,12,4,2
19568,32,26,21,17,4,2
19569,26,22,21,35,23,10
19570,27,23,21,24,15,7
19571,30,25,18,12,3,2
19572,30,26,21,14,2,2
19573,26,23,20,46,22,9
19574,30,24,19,12,3,2
19575,25,21,20,42,28,13
19576,27,21,16,60,46,22
19577,29,25,19,13,3,2
19578,27,22,22,40,31,14
19579,27,23,18,11,3,2
19580,29,23,19,10,3,2
19581,27,23,21,33,32,14
19582,29,25,20,13,3,2
19583,33,27,20,47,14,7
19584,30,24,19,13,3,2
19585,32,27,21,15,4,2
19586,30,25,20,14,4,2
19587,28,25,18,12,2,2
19588,27,24,19,10,3,2
19589,32,27,21,50,16,9
19590,27,22,21,40,34,19
19591,27,23,19,10,3,2
19592,26,23,21,37,25,10
19593,33,26,21,15,3,2
19594,29,25,20,12,3,2
19595,32,26,21,15,4,2
19596,26,22,19,32,28,16
19597,26,23,21,47,36,19
19598,28,22,17,19,7,3
19599,24,18,14,9,3,2
19600,29,25,21,15,4,3
19601,26,22,21,29,21,13
19602,32,27,22,21,8,4
19603,34,27,22,43,18,9
19604,23,20,18,55,35,16
19605,26,23,21,31,22,10
19606,27,24,19,11,3,2
19607,32,25,21,15,3,2
19608,32,25,19,40,15,6
19609,26,22,20,44,31,16
19610,32,28,22,19,4,3
19611,29,25,20,11,3,3
19612,26,21,18,54,34,16
19613,30,25,21,13,3,2
19614,26,21,19,50,33,16
19615,25,21,19,37,26,11
19616,27,24,22,51,26,12
19617,29,25,19,15,4,3
19618,29,25,19,12,2,2
19619,27,23,21,38,28,12
19620,27,22,21,37,22,11
19621,28,25,19,12,2,2
19622,45,33,29,48,18,10
19623,29,25,22,15,3,2
19624,25,18,14,9,2,2
19625,24,20,16,45,21,11
19626,29,25,20,13,4,2
19627,26,23,20,43,22,12
19628,25,21,18,39,19,12
19629,27,22,18,10,3,2
19630,32,28,21,15,4,2
19631,30,26,21,14,3,2
19632,24,18,13,9,3,2
19633,25,22,18,46,26,11
19634,25,20,18,24,12,6
19635,25,20,17,48,22,11
19636,33,25,19,43,15,7
19637,26,22,21,55,29,14
19638,26,21,15,75,38,16
19639,29,25,21,13,3,2
19640,25,21,14,9,2,2
19641,29,24,20,14,3,2
19642,25,23,20,57,23,11
19643,25,21,20,45,34,17
19644,28,23,17,12,3,2
19645,26,22,20,37,26,12
19646,29,26,19,14,3,2
19647,33,26,20,15,3,2
19648,26,21,20,41,28,15
19649,26,23,18,9,2,1
19650,26,23,22,39,34,16
19651,28,25,20,11,3,2
19652,28,24,20,14,5,4
19653,24,20,17,43,31,15
19654,27,23,19,12,3,2
19655,33,26,20,43,12,7
19656,27,22,20,39,31,18
19657,31,25,20,14,3,2
19658,28,24,19,12,4,2
19659,26,21,20,42,28,15
19660,25,22,19,47,27,13
19661,24,20,14,8,3,1
19662,27,22,15,8,2,2
19663,26,21,19,25,21,11
19664,31,26,21,43,16,7
19665,28,26,23,24,11,7
19666,26,23,20,46,37,16
19667,25,22,21,38,25,13
19668,26,22,21,46,27,15
19669,26,21,18,52,27,11
19670,28,23,17,16,3,2
19671,25,22,19,46,38,19
19672,24,19,18,31,17,9
19673,25,22,19,41,40,21
19674,27,22,22,38,24,12
19675,26,21,16,10,2,2
19676,27,24,20,10,4,1
19677,27,22,20,31,19,12
19678,25,22,19,40,35,19
19679,25,21,19,25,20,13
19680,26,25,23,50,47,30
19681,25,21,19,42,38,17
19682,30,24,19,37,14,7
19683,27,23,23,47,33,14
19684,24,20,17,43,31,15
19685,31,26,21,14,4,2
19686,26,23,20,36,21,11
19687,32,27,22,40,16,8
19688,28,22,17,9,2,1
19689,31,24,19,38,13,7
19690,29,25,19,13,4,2
19691,32,27,20,44,15,8
19692,26,22,23,46,36,17
19693,32,27,21,41,16,9
19694,31,26,21,13,3,2
19695,33,28,20,44,15,8
19696,26,21,20,31,18,8
19697,27,21,20,30,29,17
19698,25,18,14,15,8,5
19699,27,22,20,43,28,13
19700,27,23,21,31,21,13
19701,26,24,20,33,18,12
19702,29,24,20,14,3,2
19703,31,26,25,54,23,11
19704,30,26,21,12,4,2
19705,27,24,23,42,37,22
19706,27,23,21,52,46,23
19707,28,23,19,10,3,1
19708,29,25,19,11,4,2
19709,29,25,19,13,4,2
19710,28,25,21,42,35,15
19711,29,25,21,45,19,10
19712,25,21,19,26,13,8
19713,26,23,21,44,27,12
19714,26,22,20,36,30,12
19715,25,20,19,45,34,16
19716,29,23,20,15,3,2
19717,28,25,21,11,2,2
19718,27,23,22,33,27,18
19719,30,26,20,12,3,1
19720,28,23,19,25,6,3
19721,30,26,19,14,4,3
19722,26,22,22,38,32,16
19723,25,18,15,19,8,6
19724,25,20,19,28,16,10
19725,29,24,19,12,3,2
19726,24,19,17,22,10,6
19727,26,21,20,37,19,9
19728,27,22,18,10,3,2
19729,27,23,21,33,27,16
19730,33,26,20,44,18,9
19731,31,26,22,15,3,3
19732,30,25,19,42,13,7
19733,26,21,18,34,24,12
19734,25,22,21,53,19,10
19735,29,24,19,11,4,2
19736,24,18,13,8,2,1
19737,26,22,21,36,29,15
19738,26,22,21,27,25,12
19739,27,24,20,13,2,2
19740,27,24,20,23,15,8
19741,27,23,21,35,28,16
19742,27,24,19,9,2,1
19743,29,23,20,12,3,2
19744,27,23,21,39,28,14
19745,31,25,18,41,12,6
19746,25,23,18,44,36,19
19747,23,18,13,53,33,14
19748,25,20,16,13,2,2
19749,25,21,19,46,32,17
19750,27,21,16,43,17,10
19751,25,22,17,43,19,10
19752,27,25,23,44,37,20
19753,26,22,21,47,33,15
19754,31,27,20,13,4,3
19755,30,25,20,14,4,2
19756,25,20,18,26,15,6
19757,29,23,17,13,2,2
19758,26,22,21,43,22,12
19759,26,23,23,41,52,31
19760,33,28,22,44,18,11
19761,27,23,20,31,29,17
19762,25,22,16,60,44,21
19763,26,23,19,12,4,2
19764,26,22,20,40,26,13
19765,30,26,19,46,19,10
19766,25,20,19,35,23,12
19767,24,20,16,47,27,14
19768,28,24,19,53,24,11
19769,27,22,21,36,24,11
19770,27,24,20,23,14,9
19771,28,25,20,10,2,1
19772,30,26,20,12,3,2
19773,26,22,18,40,22,13
19774,32,25,19,41,15,6
19775,33,27,20,41,17,7
19776,31,24,19,38,11,6
19777,25,21,19,41,29,15
19778,26,23,24,41,37,21
19779,24,20,15,9,2,1
19780,28,23,21,35,38,19
19781,26,22,22,42,32,14
19782,25,21,19,59,24,9
19783,27,20,19,25,15,8
19784,27,24,23,46,31,17
19785,28,24,20,29,18,9
19786,32,25,20,15,5,3
19787,27,23,23,32,23,12
19788,26,22,20,44,38,19
19789,28,23,21,41,25,13
19790,29,25,20,13,4,2
19791,26,22,21,48,37,19
19792,30,25,19,13,3,2
19793,26,22,21,35,26,14
19794,24,21,16,48,24,11
19795,34,28,21,16,3,2
19796,26,22,20,57,34,16
19797,26,24,21,46,53,27
19798,28,23,18,9,3,2
19799,32,24,20,46,12,8
19800,24,21,18,37,32,16
19801,24,18,13,9,5,2
19802,32,27,21,16,3,3
19803,29,24,19,13,4,2
19804,27,22,21,31,14,8
19805,25,21,18,55,37,15
19806,27,24,19,10,3,2
19807,26,22,22,49,40,16
19808,27,23,20,32,35,18
19809,27,23,23,38,27,15
19810,28,24,22,31,16,8
19811,30,26,22,15,4,2
19812,26,22,19,17,4,2
19813,28,25,20,11,3,2
19814,27,23,19,10,3,2
19815,28,23,20,39,26,15
19816,30,26,22,15,5,2
19817,28,24,20,11,3,2
19818,27,22,20,44,36,14
19819,29,26,20,15,3,2
19820,27,23,19,11,3,2
19821,28,24,20,10,3,2
19822,26,19,14,9,2,2
19823,29,25,20,15,4,2
19824,34,27,21,16,4,3
19825,27,24,23,43,35,19
19826,27,22,21,37,30,14
19827,27,24,19,10,2,1
19828,26,22,21,32,27,14
19829,33,27,20,16,3,3
19830,24,21,17,46,21,10
19831,25,22,19,44,32,15
19832,27,24,20,10,2,2
19833,26,22,21,26,18,10
19834,24,21,19,40,38,20
19835,29,26,20,12,2,1
19836,30,24,20,15,2,2
19837,26,23,23,41,50,28
19838,26,24,22,36,37,15
19839,31,27,22,47,18,10
19840,29,25,21,14,4,3
19841,26,22,20,46,34,19
19842,24,17,15,23,14,8
19843,24,20,16,49,29,14
19844,28,23,19,37,27,15
19845,27,24,22,31,38,19
19846,30,25,19,14,4,2
19847,26,21,18,42,43,22
19848,31,26,21,14,3,2
19849,28,24,22,39,24,13
19850,31,25,20,45,15,9
19851,26,22,20,29,17,9
19852,29,24,18,11,4,2
19853,25,20,18,42,30,16
19854,28,22,19,10,2,2
19855,29,25,20,13,2,2
19856,27,21,19,27,15,10
19857,31,25,19,14,3,2
19858,32,27,20,15,3,2
19859,32,27,22,47,15,8
19860,32,25,19,44,14,7
19861,32,26,21,15,4,2
19862,27,24,21,38,34,16
19863,26,21,19,52,31,14
19864,27,22,20,44,30,11
19865,25,21,20,38,38,22
19866,28,24,22,40,26,15
19867,26,22,21,41,28,15
19868,29,25,20,12,3,3
19869,29,24,19,10,4,2
19870,26,21,21,44,34,16
19871,27,22,20,17,7,4
19872,27,23,23,31,31,19
19873,27,22,21,35,21,11
19874,26,22,19,35,31,15
19875,25,20,19,25,11,7
19876,28,23,18,46,20,10
19877,32,25,20,41,12,6
19878,27,23,20,37,24,15
19879,26,20,19,58,29,13
19880,32,27,23,18,4,3
19881,26,23,19,13,8,3
19882,26,21,15,9,2,1
19883,32,27,22,39,16,8
19884,28,24,20,12,3,2
19885,30,25,20,45,13,6
19886,26,23,20,45,30,13
19887,28,24,21,38,31,16
19888,25,21,20,35,31,17
19889,32,28,22,47,13,7
19890,29,24,20,13,4,2
19891,31,25,20,47,16,8
19892,26,23,18,10,3,1
19893,29,24,18,11,3,2
19894,29,24,19,12,3,2
19895,26,21,18,10,5,2
19896,26,22,18,10,5,2
19897,25,21,18,53,26,12
19898,31,26,19,41,12,6
19899,27,21,21,29,15,8
19900,24,18,13,9,2,1
19901,31,27,21,43,18,8
19902,29,25,19,28,13,6
19903,30,25,18,13,3,2
19904,26,21,16,10,3,2
19905,26,21,19,35,28,16
19906,28,23,18,11,3,2
19907,29,26,21,15,4,2
19908,25,24,18,9,2,2
19909,32,26,22,47,16,9
19910,26,22,20,28,22,13
19911,32,24,19,40,12,6
19912,27,22,23,36,24,13
19913,32,26,20,13,3,2
19914,27,22,19,46,32,16
19915,26,22,19,37,38,22
19916,26,24,22,58,29,12
19917,27,23,23,31,22,11
19918,30,25,21,11,2,2
19919,26,22,23,34,28,16
19920,27,22,20,37,18,10
19921,31,26,21,13,3,3
19922,30,24,20,17,4,3
19923,26,25,24,43,42,25
19924,26,23,20,50,43,24
19925,24,20,15,48,25,12
19926,26,22,20,44,45,22
19927,30,26,21,19,4,3
19928,26,22,20,41,47,25
19929,28,24,20,11,2,2
19930,31,26,21,46,13,6
19931,28,24,19,10,2,1
19932,27,23,22,43,36,15
19933,27,23,18,15,4,2
19934,27,21,19,25,16,11
19935,28,23,17,44,19,10
19936,24,21,15,66,39,17
19937,33,27,22,40,15,8
19938,34,29,20,42,13,6
19939,28,25,20,32,16,8
19940,26,21,20,53,33,16
19941,25,19,16,30,15,8
19942,25,22,22,42,34,17
19943,26,22,16,10,2,2
19944,30,25,19,13,3,2
19945,25,22,17,55,50,24
19946,26,21,18,38,38,20
19947,27,22,23,43,31,13
19948,26,23,23,42,29,13
19949,25,21,18,60,43,19
19950,30,25,20,14,4,2
19951,32,25,19,37,11,6
19952,29,24,19,12,3,2
19953,27,22,20,36,26,14
19954,25,22,21,39,31,13
19955,27,24,20,16,2,2
19956,27,23,21,46,31,15
19957,26,23,22,44,52,27
19958,24,20,15,48,25,13
19959,28,24,21,52,23,10
19960,29,25,22,46,32,16
19961,28,22,21,34,30,16
19962,24,20,16,46,23,10
19963,27,23,21,42,27,14
19964,25,20,16,46,27,13
19965,25,22,16,9,2,1
19966,26,22,22,53,32,15
19967,31,24,18,41,15,7
19968,27,22,17,8,2,2
19969,29,24,21,11,3,2
19970,27,24,18,9,2,2
19971,25,23,19,51,28,10
19972,29,24,21,47,29,13
19973,30,26,21,14,2,2
19974,26,22,19,45,31,13
19975,26,21,18,55,29,14
19976,26,23,20,32,24,14
19977,25,18,18,31,23,14
19978,28,22,18,15,3,2
19979,27,22,20,42,30,19
19980,28,24,22,41,31,17
19981,28,24,20,10,2,2
19982,24,20,15,25,19,9
19983,32,28,22,40,15,8
19984,26,23,22,40,35,16
19985,27,23,21,39,29,12
19986,27,23,22,48,34,19
19987,25,22,19,56,45,21
19988,30,25,21,44,14,8
19989,27,22,21,28,25,15
19990,31,26,21,14,3,2
19991,29,26,21,17,5,3
19992,26,22,21,40,22,12
19993,28,24,24,45,27,15
19994,26,21,19,47,29,14
19995,25,22,18,9,2,2
19996,25,18,16,18,9,5
19997,26,24,22,40,35,16
19998,25,19,15,12,2,1
19999,30,26,21,14,4,2
20000,99,106,105,111,54,40
20001,45,42,37,27,16,12
20002,34,28,24,31,15,9
20003,26,23,16,9,5,4
20004,99,102,101,116,53,38
20005,31,29,25,14,7,5
20006,31,27,20,76,34,15
20007,32,28,21,75,39,16
20008,37,29,22,17,9,8
20009,27,17,12,8,3,2
20010,99,127,127,123,58,44
20011,44,40,38,48,26,16
20012,33,28,18,10,5,2
20013,24,17,10,6,2,1
20014,42,35,32,45,32,17
20015,65,61,59,65,37,24
20016,28,24,18,10,5,3
20017,25,17,9,5,2,0
20018,48,37,32,30,20,16
20019,41,32,25,21,14,11
20020,27,19,12,8,3,2
20021,27,25,18,79,38,15
20022,26,18,12,8,2,2
20023,78,72,70,99,48,32
20024,29,20,13,8,4,2
20025,29,25,20,83,27,10
20026,28,19,12,10,6,5
20027,27,24,17,72,40,16
20028,31,28,29,22,9,6
20029,33,28,24,65,29,13
20030,47,44,38,80,44,21
20031,37,35,34,24,11,8
20032,49,44,41,76,34,20
20033,99,100,99,94,52,40
20034,34,30,24,15,9,6
20035,41,34,27,24,17,12
20036,36,34,27,82,40,17
20037,50,45,41,84,40,22
20038,35,32,25,80,41,18
20039,38,34,26,79,41,19
20040,25,16,8,6,2,2
20041,26,23,17,9,5,5
20042,41,37,34,26,16,11
20043,40,36,31,84,42,20
20044,99,104,102,99,50,36
20045,54,49,45,88,43,24
20046,44,42,39,28,16,12
20047,99,108,108,114,53,40
